"av_wages_year_prev";"av_wages_year";"av_wages_quarter";"calculation_type";"calculation_code";"industry";"industry_code";"average_wages_growth";"average_wages_value_prev";"average_wages_value";"category_code";"category_name";"price";"price_year_prev";"price_year";"price_quarter";"price_growth";"price_growth_unit";"czechia_price_value_prev";"czechia_price_value";"amount_of_food_per_av_wages_prev";"amount_of_food_per_av_wages";"price_than_average_wages_growth"
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;116103;Banány žluté; Kè / 1 kg;2015;2016;3;2.23;%;30.51;31.19;671.0;681.0;1.49
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;116101;Pomeranèe; Kè / 1 kg;2015;2016;3;-2.74;%;38.31;37.26;534.0;570.0;6.74
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2015;2016;3;2.69;%;90.28;92.71;226.0;229.0;1.33
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;115101;Máslo; Kè / 1 kg;2015;2016;3;-7.55;%;156.6;144.78;130.0;146.0;12.31
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;114701;Vejce slepièí èerstvá; Kè / 10 ks;2015;2016;3;-11.3;%;29.65;26.3;690.0;807.0;16.96
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;114501;Eidamská cihla; Kè / 1 kg;2015;2016;3;-5.74;%;113.43;106.92;180.0;198.0;10.0
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;114401;Jogurt bílý netuèný; Kè / 150 g;2015;2016;3;-6.92;%;8.67;8.07;2361.0;2633.0;11.52
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;114201;Mléko polotuèné pasterované; Kè / 1 l;2015;2016;3;-8.25;%;18.79;17.24;1089.0;1232.0;13.13
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;112704;Šunkový salám; Kè / 1 kg;2015;2016;3;1.77;%;126.32;128.56;162.0;165.0;1.85
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;112401;Kuøata kuchaná celá; Kè / 1 kg;2015;2016;3;1.38;%;67.96;68.9;301.0;308.0;2.33
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;112201;Vepøová peèenì s kostí; Kè / 1 kg;2015;2016;3;1.63;%;109.02;110.8;187.0;191.0;2.14
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2015;2016;3;4.61;%;199.07;208.24;102.0;102.0;0.0
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;111602;Tìstoviny vajeèné; Kè / 1 kg;2015;2016;3;1.82;%;44.44;45.25;460.0;469.0;1.96
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;111303;Peèivo pšenièné bílé; Kè / 1 kg;2015;2016;3;3.5;%;39.19;40.56;522.0;523.0;0.19
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;111301;Chléb konzumní kmínový; Kè / 1 kg;2015;2016;3;-2.42;%;22.3;21.76;918.0;976.0;6.32
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;111201;Pšenièná mouka hladká; Kè / 1 kg;2015;2016;3;-10.83;%;12.47;11.12;1642.0;1910.0;16.32
2015;2016;3;pøepoètený;200;Ostatní èinnosti;S;3.77;20478;21250;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2015;2016;3;1.47;%;36.12;36.65;566.0;579.0;2.3
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;2000001;Kapr živý; Kè / 1 kg;2015;2016;4;-2.41;%;87.17;85.07;251.0;266.0;5.98
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2015;2016;4;7.9;%;10.51;11.34;2084.0;2002.0;-3.93
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;212101;Jakostní víno bílé; Kè / 0,75 l;2015;2016;4;-1.03;%;93.32;92.36;234.0;245.0;4.7
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2015;2016;4;-2.66;%;8.66;8.43;2529.0;2693.0;6.48
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;118101;Cukr krystalový; Kè / 1 kg;2015;2016;4;26.06;%;15.62;19.69;1402.0;1153.0;-17.76
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;117401;Konzumní brambory; Kè / 1 kg;2015;2016;4;-17.41;%;14.93;12.33;1467.0;1841.0;25.49
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;117106;Mrkev; Kè / 1 kg;2015;2016;4;-27.0;%;19.67;14.36;1113.0;1581.0;42.05
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;117103;Papriky; Kè / 1 kg;2015;2016;4;-9.1;%;56.71;51.55;386.0;440.0;13.99
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2015;2016;4;-6.27;%;47.19;44.23;464.0;513.0;10.56
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;116104;Jablka konzumní; Kè / 1 kg;2015;2016;4;-2.47;%;29.93;29.19;731.0;777.0;6.29
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;116103;Banány žluté; Kè / 1 kg;2015;2016;4;2.41;%;28.65;29.34;764.0;773.0;1.18
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;116101;Pomeranèe; Kè / 1 kg;2015;2016;4;-3.3;%;34.54;33.4;634.0;679.0;7.1
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2015;2016;4;-3.17;%;91.44;88.54;239.0;256.0;7.11
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;115101;Máslo; Kè / 1 kg;2015;2016;4;12.67;%;149.27;168.18;146.0;135.0;-7.53
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;114701;Vejce slepièí èerstvá; Kè / 10 ks;2015;2016;4;3.43;%;29.45;30.46;743.0;745.0;0.27
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;114501;Eidamská cihla; Kè / 1 kg;2015;2016;4;24.15;%;107.29;133.2;204.0;170.0;-16.67
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;114401;Jogurt bílý netuèný; Kè / 150 g;2015;2016;4;-9.83;%;8.65;7.8;2532.0;2911.0;14.97
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;114201;Mléko polotuèné pasterované; Kè / 1 l;2015;2016;4;-2.1;%;18.55;18.16;1180.0;1250.0;5.93
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;112704;Šunkový salám; Kè / 1 kg;2015;2016;4;4.78;%;128.85;135.01;170.0;168.0;-1.18
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;112401;Kuøata kuchaná celá; Kè / 1 kg;2015;2016;4;-2.22;%;68.93;67.4;317.0;336.0;5.99
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;112201;Vepøová peèenì s kostí; Kè / 1 kg;2015;2016;4;7.8;%;106.7;115.02;205.0;197.0;-3.9
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2015;2016;4;4.03;%;201.35;209.47;108.0;108.0;0.0
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;111602;Tìstoviny vajeèné; Kè / 1 kg;2015;2016;4;0.18;%;45.29;45.37;483.0;500.0;3.52
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;111303;Peèivo pšenièné bílé; Kè / 1 kg;2015;2016;4;6.4;%;39.38;41.9;556.0;541.0;-2.7
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;111301;Chléb konzumní kmínový; Kè / 1 kg;2015;2016;4;0.59;%;21.95;22.08;998.0;1028.0;3.01
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;111201;Pšenièná mouka hladká; Kè / 1 kg;2015;2016;4;-9.5;%;11.69;10.58;1873.0;2146.0;14.58
2015;2016;4;pøepoètený;200;Ostatní èinnosti;S;3.66;21907;22709;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2015;2016;4;1.1;%;36.38;36.78;602.0;617.0;2.49
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2016;2017;2;-1.07;%;11.2;11.08;1912.0;2010.0;5.13
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;212101;Jakostní víno bílé; Kè / 0,75 l;2016;2017;2;-1.0;%;95.81;94.85;223.0;234.0;4.93
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2016;2017;2;-0.69;%;8.67;8.61;2470.0;2587.0;4.74
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;118101;Cukr krystalový; Kè / 1 kg;2016;2017;2;20.23;%;16.61;19.97;1289.0;1115.0;-13.5
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;117401;Konzumní brambory; Kè / 1 kg;2016;2017;2;-0.67;%;17.85;17.73;1200.0;1256.0;4.67
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;117106;Mrkev; Kè / 1 kg;2016;2017;2;-22.58;%;20.86;16.15;1026.0;1379.0;34.41
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;117103;Papriky; Kè / 1 kg;2016;2017;2;-8.14;%;73.14;67.19;292.0;331.0;13.36
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2016;2017;2;12.53;%;36.14;40.67;592.0;547.0;-7.6
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;116104;Jablka konzumní; Kè / 1 kg;2016;2017;2;3.37;%;30.86;31.9;694.0;698.0;0.58
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;116103;Banány žluté; Kè / 1 kg;2016;2017;2;5.62;%;32.89;34.74;651.0;641.0;-1.54
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;116101;Pomeranèe; Kè / 1 kg;2016;2017;2;12.92;%;31.65;35.74;676.0;623.0;-7.84
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2016;2017;2;2.21;%;92.87;94.92;230.0;234.0;1.74
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;115101;Máslo; Kè / 1 kg;2016;2017;2;26.51;%;138.38;175.07;154.0;127.0;-17.53
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;114701;Vejce slepièí èerstvá; Kè / 10 ks;2016;2017;2;16.61;%;28.41;33.13;754.0;672.0;-10.88
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;114501;Eidamská cihla; Kè / 1 kg;2016;2017;2;32.37;%;99.13;131.22;216.0;169.0;-21.76
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;114401;Jogurt bílý netuèný; Kè / 150 g;2016;2017;2;4.26;%;8.21;8.56;2609.0;2602.0;-0.27
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;114201;Mléko polotuèné pasterované; Kè / 1 l;2016;2017;2;8.31;%;17.82;19.3;1202.0;1154.0;-3.99
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;112704;Šunkový salám; Kè / 1 kg;2016;2017;2;10.62;%;126.61;140.06;169.0;159.0;-5.92
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;112401;Kuøata kuchaná celá; Kè / 1 kg;2016;2017;2;-1.13;%;69.09;68.31;310.0;326.0;5.16
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;112201;Vepøová peèenì s kostí; Kè / 1 kg;2016;2017;2;12.49;%;105.66;118.86;202.0;187.0;-7.43
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2016;2017;2;8.39;%;203.42;220.48;105.0;101.0;-3.81
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;111602;Tìstoviny vajeèné; Kè / 1 kg;2016;2017;2;5.79;%;44.54;47.12;480.0;472.0;-1.67
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;111303;Peèivo pšenièné bílé; Kè / 1 kg;2016;2017;2;11.51;%;40.73;45.42;525.0;490.0;-6.67
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;111301;Chléb konzumní kmínový; Kè / 1 kg;2016;2017;2;13.98;%;21.6;24.62;991.0;904.0;-8.78
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;111201;Pšenièná mouka hladká; Kè / 1 kg;2016;2017;2;-2.03;%;11.34;11.11;1889.0;2005.0;6.14
2016;2017;2;pøepoètený;200;Ostatní èinnosti;S;4.01;21422;22281;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2016;2017;2;0.14;%;36.11;36.16;593.0;616.0;3.88
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2016;2017;2;-1.07;%;11.2;11.08;2685.0;2923.0;8.86
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;212101;Jakostní víno bílé; Kè / 0,75 l;2016;2017;2;-1.0;%;95.81;94.85;313.0;341.0;8.95
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2016;2017;2;-0.69;%;8.67;8.61;3468.0;3761.0;8.45
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;118101;Cukr krystalový; Kè / 1 kg;2016;2017;2;20.23;%;16.61;19.97;1810.0;1621.0;-10.44
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;117401;Konzumní brambory; Kè / 1 kg;2016;2017;2;-0.67;%;17.85;17.73;1684.0;1826.0;8.43
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;117106;Mrkev; Kè / 1 kg;2016;2017;2;-22.58;%;20.86;16.15;1441.0;2005.0;39.14
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;117103;Papriky; Kè / 1 kg;2016;2017;2;-8.14;%;73.14;67.19;411.0;482.0;17.27
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2016;2017;2;12.53;%;36.14;40.67;832.0;796.0;-4.33
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;116104;Jablka konzumní; Kè / 1 kg;2016;2017;2;3.37;%;30.86;31.9;974.0;1015.0;4.21
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;116103;Banány žluté; Kè / 1 kg;2016;2017;2;5.62;%;32.89;34.74;914.0;932.0;1.97
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;116101;Pomeranèe; Kè / 1 kg;2016;2017;2;12.92;%;31.65;35.74;950.0;906.0;-4.63
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2016;2017;2;2.21;%;92.87;94.92;323.0;341.0;5.57
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;115101;Máslo; Kè / 1 kg;2016;2017;2;26.51;%;138.38;175.07;217.0;184.0;-15.21
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;114701;Vejce slepièí èerstvá; Kè / 10 ks;2016;2017;2;16.61;%;28.41;33.13;1058.0;977.0;-7.66
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;114501;Eidamská cihla; Kè / 1 kg;2016;2017;2;32.37;%;99.13;131.22;303.0;246.0;-18.81
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;114401;Jogurt bílý netuèný; Kè / 150 g;2016;2017;2;4.26;%;8.21;8.56;3662.0;3783.0;3.3
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;114201;Mléko polotuèné pasterované; Kè / 1 l;2016;2017;2;8.31;%;17.82;19.3;1687.0;1678.0;-0.53
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;112704;Šunkový salám; Kè / 1 kg;2016;2017;2;10.62;%;126.61;140.06;237.0;231.0;-2.53
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;112401;Kuøata kuchaná celá; Kè / 1 kg;2016;2017;2;-1.13;%;69.09;68.31;435.0;474.0;8.97
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;112201;Vepøová peèenì s kostí; Kè / 1 kg;2016;2017;2;12.49;%;105.66;118.86;284.0;272.0;-4.23
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2016;2017;2;8.39;%;203.42;220.48;147.0;146.0;-0.68
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;111602;Tìstoviny vajeèné; Kè / 1 kg;2016;2017;2;5.79;%;44.54;47.12;675.0;687.0;1.78
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;111303;Peèivo pšenièné bílé; Kè / 1 kg;2016;2017;2;11.51;%;40.73;45.42;738.0;713.0;-3.39
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;111301;Chléb konzumní kmínový; Kè / 1 kg;2016;2017;2;13.98;%;21.6;24.62;1392.0;1315.0;-5.53
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;111201;Pšenièná mouka hladká; Kè / 1 kg;2016;2017;2;-2.03;%;11.34;11.11;2651.0;2915.0;9.96
2016;2017;2;pøepoètený;200;"Veøejná správa a obrana; povinné sociální zabezpeèení";O;7.69;30073;32387;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2016;2017;2;0.14;%;36.11;36.16;832.0;895.0;7.57
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;2000001;Kapr živý; Kè / 1 kg;2016;2017;4;3.12;%;85.07;87.72;431.0;447.0;3.71
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2016;2017;4;1.32;%;11.34;11.49;3240.0;3416.0;5.43
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;212101;Jakostní víno bílé; Kè / 0,75 l;2016;2017;4;5.9;%;92.36;97.81;397.0;401.0;1.01
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2016;2017;4;5.1;%;8.43;8.86;4359.0;4430.0;1.63
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;118101;Cukr krystalový; Kè / 1 kg;2016;2017;4;-2.49;%;19.69;19.2;1866.0;2044.0;9.54
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;117401;Konzumní brambory; Kè / 1 kg;2016;2017;4;10.62;%;12.33;13.64;2980.0;2878.0;-3.42
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;117106;Mrkev; Kè / 1 kg;2016;2017;4;-1.81;%;14.36;14.1;2559.0;2784.0;8.79
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;117103;Papriky; Kè / 1 kg;2016;2017;4;0.76;%;51.55;51.94;712.0;755.0;6.04
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;117101;Rajská jablka èervená kulatá; Kè / 1 kg;2016;2017;4;17.18;%;44.23;51.83;830.0;757.0;-8.8
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;116104;Jablka konzumní; Kè / 1 kg;2016;2017;4;17.54;%;29.19;34.31;1258.0;1144.0;-9.06
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;116103;Banány žluté; Kè / 1 kg;2016;2017;4;2.62;%;29.34;30.11;1252.0;1303.0;4.07
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;116101;Pomeranèe; Kè / 1 kg;2016;2017;4;9.37;%;33.4;36.53;1100.0;1074.0;-2.36
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;115201;Rostlinný roztíratelný tuk; Kè / 1 kg;2016;2017;4;6.09;%;88.54;93.93;415.0;417.0;0.48
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;115101;Máslo; Kè / 1 kg;2016;2017;4;36.12;%;168.18;228.93;218.0;171.0;-21.56
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;114701;Vejce slepièí èerstvá; Kè / 10 ks;2016;2017;4;49.18;%;30.46;45.44;1206.0;863.0;-28.44
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;114501;Eidamská cihla; Kè / 1 kg;2016;2017;4;15.59;%;133.2;153.96;275.0;254.0;-7.64
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;114401;Jogurt bílý netuèný; Kè / 150 g;2016;2017;4;15.13;%;7.8;8.98;4711.0;4371.0;-7.22
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;114201;Mléko polotuèné pasterované; Kè / 1 l;2016;2017;4;10.52;%;18.16;20.07;2023.0;1955.0;-3.36
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;112704;Šunkový salám; Kè / 1 kg;2016;2017;4;7.17;%;135.01;144.69;272.0;271.0;-0.37
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;112401;Kuøata kuchaná celá; Kè / 1 kg;2016;2017;4;1.91;%;67.4;68.69;545.0;571.0;4.77
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;112201;Vepøová peèenì s kostí; Kè / 1 kg;2016;2017;4;3.27;%;115.02;118.78;319.0;330.0;3.45
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;112101;Hovìzí maso zadní bez kosti; Kè / 1 kg;2016;2017;4;4.46;%;209.47;218.81;175.0;179.0;2.29
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;111602;Tìstoviny vajeèné; Kè / 1 kg;2016;2017;4;6.7;%;45.37;48.41;809.0;810.0;0.12
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;111303;Peèivo pšenièné bílé; Kè / 1 kg;2016;2017;4;9.19;%;41.9;45.75;877.0;858.0;-2.17
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;111301;Chléb konzumní kmínový; Kè / 1 kg;2016;2017;4;10.14;%;22.08;24.32;1664.0;1614.0;-3.0
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;111201;Pšenièná mouka hladká; Kè / 1 kg;2016;2017;4;11.53;%;10.58;11.8;3473.0;3326.0;-4.23
2016;2017;4;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;6.82;36749;39256;111101;Rýže loupaná dlouhozrnná; Kè / 1 kg;2016;2017;4;-1.06;%;36.78;36.39;999.0;1078.0;7.91
2016;2017;3;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;5.11;33941;35675;213201;Pivo výèepní, svìtlé, lahvové; Kè / 0,5 l;2016;2017;3;2.78;%;11.14;11.45;3046.0;3115.0;2.27
2016;2017;3;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;5.11;33941;35675;212101;Jakostní víno bílé; Kè / 0,75 l;2016;2017;3;0.3;%;95.45;95.74;355.0;372.0;4.79
2016;2017;3;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;5.11;33941;35675;122102;Pøírodní minerální voda uhlièitá; Kè / 1 l;2016;2017;3;0.57;%;8.8;8.85;3856.0;4031.0;4.54
2016;2017;3;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;5.11;33941;35675;118101;Cukr krystalový; Kè / 1 kg;2016;2017;3;11.56;%;18.26;20.37;1858.0;1751.0;-5.76
2016;2017;3;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;5.11;33941;35675;117401;Konzumní brambory; Kè / 1 kg;2016;2017;3;3.41;%;14.38;14.87;2360.0;2399.0;1.65
2016;2017;3;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;5.11;33941;35675;117106;Mrkev; Kè / 1 kg;2016;2017;3;-19.97;%;18.73;14.99;1812.0;2379.0;31.29
2016;2017;3;pøepoètený;200;Profesní, vìdecké a technické èinnosti;M;5.11;33941;35675;117103;Papriky; Kè / 1 kg;2016;2017;3;-1.78;%;52.92;51.98;641.0;686.0;7.02
